Venue,City,Date,Match Type,Teams,Name,Runs,Balls Faced,Balls Bowled,Wickets Taken,Runs Conceded,Overs Bowled,Batting Strike Rate,Bowling Strike Rate,Bowling Economy Rate
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,SL Malinga,0,0,18,0,26,3.0,0,0,8.666666666666666
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,KH Pandya,0,1,24,1,21,4.0,0.0,24.0,5.25
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,SR Watson,10,13,0,0,0,0.0,76.92307692307692,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,RD Chahar,0,0,24,2,14,4.0,0,12.0,3.5
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,SK Raina,5,7,0,0,0,0.0,71.42857142857143,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,J Yadav,0,0,18,1,25,3.0,0,18.0,8.333333333333334
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,JJ Bumrah,0,0,24,0,31,4.0,0,0,7.75
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,M Vijay,26,26,0,0,0,0.0,100.0,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,AT Rayudu,42,37,0,0,0,0.0,113.51351351351352,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,HH Pandya,13,11,12,0,13,2.0,118.18181818181819,0,6.5
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,MS Dhoni,37,29,0,0,0,0.0,127.58620689655173,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,RG Sharma,4,2,0,0,0,0.0,200.0,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,DL Chahar,0,0,21,1,30,3.3,0,21.0,8.571428571428573
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,SA Yadav,71,54,0,0,0,0.0,131.4814814814815,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,Q de Kock,8,12,0,0,0,0.0,66.66666666666667,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,Harbhajan Singh,0,0,24,1,25,4.0,0,24.0,6.25
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,Ishan Kishan,28,31,0,0,0,0.0,90.3225806451613,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,RA Jadeja,0,0,24,0,18,4.0,0,0,4.5
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,DJ Bravo,0,0,18,0,25,3.0,0,0,8.333333333333334
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,Imran Tahir,0,0,24,2,33,4.0,0,12.0,8.25
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,WP Saha,8,9,0,0,0,0.0,88.88888888888889,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,TA Boult,0,0,18,1,37,3.0,0,18.0,12.333333333333334
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,MJ Guptill,36,19,0,0,0,0.0,189.47368421052633,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,I Sharma,0,0,24,2,34,4.0,0,12.0,8.5
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,MK Pandey,30,36,0,0,0,0.0,83.33333333333333,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,AR Patel,0,3,24,0,30,4.0,0.0,0,7.5
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,A Mishra,1,2,24,1,16,4.0,50.0,24.0,4.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,KS Williamson,28,27,0,0,0,0.0,103.70370370370371,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,KMA Paul,5,4,24,3,32,4.0,125.0,8.0,8.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,V Shankar,25,11,0,0,0,0.0,227.27272727272728,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,SE Rutherford,9,12,6,0,11,1.0,75.0,0,11.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,Mohammad Nabi,20,13,24,0,29,4.0,153.84615384615384,0,7.25
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,DJ Hooda,4,4,6,1,13,1.0,100.0,6.0,13.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,Rashid Khan,0,1,24,2,15,4.0,0.0,12.0,3.75
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,Basil Thampi,1,1,24,0,41,4.0,100.0,0,10.25
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,PP Shaw,56,38,0,0,0,0.0,147.3684210526316,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,B Kumar,0,0,24,2,42,4.0,0,12.0,10.5
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,S Dhawan,17,16,0,0,0,0.0,106.25,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,KK Ahmed,0,0,17,2,24,2.5,0,8.5,8.470588235294118
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,SS Iyer,8,10,0,0,0,0.0,80.0,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,RR Pant,49,21,0,0,0,0.0,233.33333333333334,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-08,T20,Delhi Capitals v Sunrisers Hyderabad,C Munro,14,13,0,0,0,0.0,107.6923076923077,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,PP Shaw,5,6,0,0,0,0.0,83.33333333333333,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,DL Chahar,0,0,24,2,28,4.0,0,12.0,7.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,S Dhawan,18,14,0,0,0,0.0,128.57142857142858,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,SN Thakur,0,0,6,0,13,1.0,0,0,13.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,C Munro,27,24,0,0,0,0.0,112.5,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,Harbhajan Singh,0,0,24,2,31,4.0,0,12.0,7.75
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,SS Iyer,13,18,0,0,0,0.0,72.22222222222223,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,RA Jadeja,0,0,18,2,23,3.0,0,9.0,7.666666666666667
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,RR Pant,38,25,0,0,0,0.0,152.0,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,Imran Tahir,0,0,24,1,28,4.0,0,24.0,7.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,DJ Bravo,0,1,24,2,19,4.0,0.0,12.0,4.75
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,AR Patel,3,6,24,1,32,4.0,50.0,24.0,8.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,SE Rutherford,10,12,0,0,0,0.0,83.33333333333333,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,KMA Paul,3,7,18,0,49,3.0,42.857142857142854,0,16.333333333333332
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,A Mishra,6,3,24,1,21,4.0,200.0,24.0,5.25
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,TA Boult,6,3,24,1,20,4.0,200.0,24.0,5.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,I Sharma,10,3,24,1,24,4.0,333.3333333333333,24.0,6.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,F du Plessis,50,39,0,0,0,0.0,128.2051282051282,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,SR Watson,50,32,0,0,0,0.0,156.25,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,SK Raina,11,13,0,0,0,0.0,84.61538461538461,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,AT Rayudu,20,20,0,0,0,0.0,100.0,0,0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-05-10,T20,Chennai Super Kings v Delhi Capitals,MS Dhoni,9,9,0,0,0,0.0,100.0,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,Q de Kock,29,17,0,0,0,0.0,170.58823529411765,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,DL Chahar,0,0,24,3,26,4.0,0,8.0,6.5
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,RG Sharma,15,14,0,0,0,0.0,107.14285714285714,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,SN Thakur,2,2,24,2,37,4.0,100.0,12.0,9.25
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,Harbhajan Singh,0,0,24,0,27,4.0,0,0,6.75
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,SA Yadav,15,17,0,0,0,0.0,88.23529411764706,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,Ishan Kishan,23,26,0,0,0,0.0,88.46153846153847,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,DJ Bravo,15,15,18,0,24,3.0,100.0,0,8.0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,Imran Tahir,0,0,18,2,23,3.0,0,9.0,7.666666666666667
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,KH Pandya,7,7,18,1,39,3.0,100.0,18.0,13.0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,KA Pollard,41,25,0,0,0,0.0,164.0,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,RA Jadeja,5,5,12,0,12,2.0,100.0,0,6.0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,HH Pandya,16,10,6,0,3,1.0,160.0,0,3.0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,RD Chahar,0,2,24,1,14,4.0,0.0,24.0,3.5
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,MJ McClenaghan,0,2,24,0,24,4.0,0.0,0,6.0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,F du Plessis,26,13,0,0,0,0.0,200.0,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,SR Watson,80,59,0,0,0,0.0,135.59322033898306,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,SL Malinga,0,0,24,1,49,4.0,0,24.0,12.25
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,JJ Bumrah,0,0,24,2,14,4.0,0,12.0,3.5
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,SK Raina,8,14,0,0,0,0.0,57.142857142857146,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,AT Rayudu,1,4,0,0,0,0.0,25.0,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-05-12,T20,Mumbai Indians v Chennai Super Kings,MS Dhoni,2,8,0,0,0,0.0,25.0,0,0
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,H Masakadza,7,20,0,0,0,0.0,35.0,0,0
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,FJ Klaassen,0,0,60,2,29,10.0,0,30.0,2.9
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,SF Mire,4,6,0,0,0,0.0,66.66666666666667,0,0
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,VJ Kingma,0,0,54,1,47,9.0,0,54.0,5.222222222222222
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,CR Ervine,16,21,0,0,0,0.0,76.19047619047619,0,0
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,SC Williams,16,24,54,2,38,9.0,66.66666666666667,27.0,4.222222222222222
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,BRM Taylor,71,85,0,0,0,0.0,83.52941176470588,0,0
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,RE van der Merwe,0,0,54,1,57,9.0,0,54.0,6.333333333333333
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,PA van Meekeren,0,0,54,2,30,9.0,0,27.0,3.3333333333333335
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,Sikandar Raza,11,23,48,0,40,8.0,47.82608695652174,0,5.0
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,PM Seelaar,0,0,60,2,32,10.0,0,30.0,3.2
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,PJ Moor,4,12,0,0,0,0.0,33.333333333333336,0,0
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,DT Tiripano,21,60,30,0,18,5.0,35.0,0,3.6
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,KM Jarvis,32,30,28,0,42,4.4,106.66666666666667,0,9.0
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,TL Chatara,0,1,42,0,36,7.0,0.0,0,5.142857142857143
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,TP Visee,28,23,0,0,0,0.0,121.73913043478261,0,0
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,MP O'Dowd,86,119,0,0,0,0.0,72.26890756302521,0,0
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,A Ndlovu,0,0,54,1,29,9.0,0,54.0,3.2222222222222223
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,BN Cooper,35,55,0,0,0,0.0,63.63636363636363,0,0
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,BFW de Leede,2,13,0,0,0,0.0,15.384615384615385,0,0
Sportpark Het Schootsveld,Deventer,2019-06-19,ODI,Netherlands v Zimbabwe,W Barresi,39,47,0,0,0,0.0,82.97872340425532,0,0
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,H Masakadza,5,16,0,0,0,0.0,31.25,0,0
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,FJ Klaassen,6,6,60,2,53,10.0,100.0,30.0,5.3
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,SF Mire,28,33,18,0,17,3.0,84.84848484848484,0,5.666666666666667
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,VJ Kingma,0,0,60,1,49,10.0,0,60.0,4.9
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,CR Ervine,84,107,0,0,0,0.0,78.50467289719626,0,0
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,BRM Taylor,51,49,0,0,0,0.0,104.08163265306122,0,0
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,BD Glover,0,0,60,1,37,10.0,0,60.0,3.7
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,Saqib Zulfiqar,0,4,42,1,49,7.0,0.0,42.0,7.0
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,PM Seelaar,32,15,42,1,45,7.0,213.33333333333334,42.0,6.428571428571429
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,RE van der Merwe,57,54,30,0,40,5.0,105.55555555555556,0,8.0
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,SC Williams,2,3,42,4,43,7.0,66.66666666666667,10.5,6.142857142857143
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,Sikandar Raza,85,68,12,0,17,2.0,125.0,0,8.5
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,W Barresi,22,26,6,0,13,1.0,84.61538461538461,0,13.0
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,PJ Moor,5,14,0,0,0,0.0,35.714285714285715,0,0
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,DT Tiripano,16,13,60,2,62,10.0,123.07692307692308,30.0,6.2
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,TP Visee,41,33,0,0,0,0.0,124.24242424242425,0,0
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,KM Jarvis,0,0,60,0,57,10.0,0,0,5.7
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,MP O'Dowd,59,81,0,0,0,0.0,72.8395061728395,0,0
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,TL Chatara,0,0,56,1,44,9.2,0,56.0,4.714285714285715
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,A Ndlovu,0,0,48,0,51,8.0,0,0,6.375
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,BN Cooper,20,33,0,0,0,0.0,60.60606060606061,0,0
Sportpark Het Schootsveld,Deventer,2019-06-21,ODI,Netherlands v Zimbabwe,SA Edwards,44,47,0,0,0,0.0,93.61702127659575,0,0
"Providence Stadium, Guyana",Providence,2019-08-08,ODI,West Indies v India,CH Gayle,4,31,0,0,0,0.0,12.903225806451612,0,0
"Providence Stadium, Guyana",Providence,2019-08-08,ODI,West Indies v India,B Kumar,0,0,24,0,11,4.0,0,0,2.75
"Providence Stadium, Guyana",Providence,2019-08-08,ODI,West Indies v India,E Lewis,40,36,0,0,0,0.0,111.11111111111111,0,0
"Providence Stadium, Guyana",Providence,2019-08-08,ODI,West Indies v India,Mohammed Shami,0,0,18,0,5,3.0,0,0,1.6666666666666667
"Providence Stadium, Guyana",Providence,2019-08-08,ODI,West Indies v India,KK Ahmed,0,0,18,0,27,3.0,0,0,9.0
"Providence Stadium, Guyana",Providence,2019-08-08,ODI,West Indies v India,Kuldeep Yadav,0,0,12,1,3,2.0,0,12.0,1.5
"Providence Stadium, Guyana",Providence,2019-08-08,ODI,West Indies v India,SD Hope,6,11,0,0,0,0.0,54.54545454545455,0,0
"Providence Stadium, Guyana",Providence,2019-08-08,ODI,West Indies v India,RA Jadeja,0,0,6,0,6,1.0,0,0,6.0
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,S Dhawan,2,3,0,0,0,0.0,66.66666666666667,0,0
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,SS Cottrell,17,18,60,1,49,10.0,94.44444444444444,60.0,4.9
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,V Kohli,120,125,0,0,0,0.0,96.0,0,0
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,KAJ Roach,0,3,42,0,54,7.0,0.0,0,7.714285714285714
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,RG Sharma,18,34,0,0,0,0.0,52.94117647058823,0,0
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,JO Holder,13,19,54,1,53,9.0,68.42105263157895,54.0,5.888888888888889
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,O Thomas,0,1,24,0,32,4.0,0.0,0,8.0
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,RL Chase,18,23,60,1,37,10.0,78.26086956521739,60.0,3.7
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,CR Brathwaite,0,3,60,3,53,10.0,0.0,20.0,5.3
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,RR Pant,20,35,0,0,0,0.0,57.142857142857146,0,0
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,SS Iyer,71,68,0,0,0,0.0,104.41176470588235,0,0
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,KM Jadhav,16,14,30,0,25,5.0,114.28571428571429,0,5.0
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,RA Jadeja,16,16,24,1,15,4.0,100.0,24.0,3.75
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,B Kumar,1,2,48,4,31,8.0,50.0,12.0,3.875
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,Mohammed Shami,3,5,48,2,39,8.0,60.0,24.0,4.875
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,CH Gayle,11,24,0,0,0,0.0,45.833333333333336,0,0
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,E Lewis,65,80,0,0,0,0.0,81.25,0,0
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,KK Ahmed,0,0,42,1,32,7.0,0,42.0,4.571428571428571
"Queen's Park Oval, Trinidad",Port of Spain,2019-08-11,ODI,West Indies v India,SD Hope,5,10,0,0,0,0.0,50.0,0,0
